coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Mar 31 16:30:07 +0000 2016,datasprintaaf AAFtroyes16,,,1,715576922475008000,,,,fr,,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#datasprintaaf open refine c'est un excel aux hormones @seeksanusername #AAFtroyes16,https://twitter.com/macgraveur/status/715576922475008000,Wed Feb 08 12:54:55 +0000 2012,macgraveur,false,"Archiviste, admin de la #TeamAEDA et de l'AAF",4660,1094,963,113,Marseille,Julien Benedetti,macgraveur,8840,Paris,https://fr.linkedin.com/pub/julien-benedetti/86/6aa/282,false
,Thu Mar 31 09:33:48 +0000 2016,AAFtroyes16 datasprintAAF,,,0,715472151273275392,,,,fr,,,1,715466849899548672,seeksanusername,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @seeksanusername: Retour au #AAFtroyes16 et au #datasprintAAF en salle Bernard de Clairvaux pour les motivés !,https://twitter.com/aedaa/status/715472151273275392,Sat Mar 20 19:24:53 +0000 2010,aedaa,false,La page de l'Association des étudiants et de diplômés de la formation en archivistique d'Angers #archives #patrimoine #UnivAngers #emploi #stage #collectifA8,923,787,381,130,Angers,AEDAA,aedaa,6334,Paris,http://www.aedaa.fr,false
,Thu Mar 31 08:03:55 +0000 2016,datasprintAAF AAFTroyes16,https://twitter.com/daieuxdailleurs/status/715448461257228288/photo/1,,0,715449530037174273,,,,fr,,false,2,715448461257228288,daieuxdailleurs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @daieuxdailleurs: Séance #datasprintAAF studieuse en salle Bernard de clairvaux #AAFTroyes16 https://t.co/ofEO8Pw0NH,https://twitter.com/Fredimars/status/715449530037174273,Fri Jul 02 17:33:46 +0000 2010,Fredimars,false,"Archiviste passionné, cycliste amateur, convaincu de l'utilité du Tweet mais sans abus..!",724,278,269,29,,ALLIO Frédéric,Fredimars,1487,Hawaii,,false
,Wed Mar 30 22:16:45 +0000 2016,datasprintaaf,,,1,715301765890121729,peccadille,715300807374159900,245761665,fr,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@peccadille @daieuxdailleurs Trop buen! On en reparle demain si on se capte. Ça va ns donner plein d'idées chez @Patrimoine78 #datasprintaaf,https://twitter.com/HRochetteCastel/status/715301765890121729,Fri Mar 30 16:54:34 +0000 2012,HRochetteCastel,false,"Ici c'est Paris - Normandie! Chef de la cellule Numérisation et Diffusion numérique chez @Patrimoine78. Je tweete #archives, #culture, #numérique, #Normandie.",111,216,214,24,"Alençon, France",HélèneRochetteCastel,HRochetteCastel,1403,Paris,,false
,Thu Mar 31 16:26:45 +0000 2016,datasprintaaf AAFtroyes16 TeamAEDA,https://twitter.com/Maud_Stark/status/715561942866403328/photo/1,,0,715576072327335937,,,,ca,,false,2,715561942866403328,Maud_Stark,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Maud_Stark: #datasprintaaf #AAFtroyes16 @Fredimars subjugué par les heat maps de @daieuxdailleurs #TeamAEDA https://t.co/XSr7VfhoDv,https://twitter.com/LucileLuciole1/status/715576072327335937,Tue Sep 25 17:54:39 +0000 2012,LucileLuciole1,false,#archiviste #archivescommunalesMartigues #aedamu,593,282,250,14,"Martigues, France",Lucile Luciole,LucileLuciole1,591,,,false
,Fri Apr 01 13:14:50 +0000 2016,AAFtroyes16 datasprintaaf,,,4,715890163256336384,,,,fr,,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#AAFtroyes16 alors que revoilà la sous-préf... ah non c'est @daieuxdailleurs qui s'installe pr la réstitut° du #datasprintaaf,https://twitter.com/Debor_archives/status/715890163256336384,Wed Oct 06 14:32:13 +0000 2010,Debor_archives,false,"#Archiviste, #féministe, #apicultrice et pousseuse de chansonnettes (#goguettes). Mes tweets n'engagent que moi.",2188,797,804,89,"Paris, France",DeborahQP 🎼 ✏️ 🐝,Debor_archives,7536,Amsterdam,,false
,Fri Apr 01 07:43:33 +0000 2016,datasprintAAF AAFTroyes16,,https://framindmap.org/c/maps/112622/embed?zoom=1 https://twitter.com/Fredimars/status/715573831373611009,0,715806794656911360,,,,fr,,false,6,715578311552987136,daieuxdailleurs,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",RT @daieuxdailleurs: les outils du #datasprintAAF c'est sur https://t.co/UOk6g69bi4 #AAFTroyes16  https://t.co/88d6PEKPTL,https://twitter.com/jlcschneider/status/715806794656911360,Fri Apr 08 19:12:34 +0000 2011,jlcschneider,false,#archiviste chez @Patrimoine78 et #généablogueuse (#généalogie qui m'emmène en #normandie #bretagne #iledefrance #alsace #savoie ...),1852,367,325,34,Région Parisienne - France,Jenny,jlcschneider,2372,Paris,https://aieuxetfinesherbes.wordpress.com/,false
,Fri Apr 01 12:52:25 +0000 2016,datasprintaaf,,,0,715884523079221249,,,,fr,,,1,715883993766432768,macgraveur,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @macgraveur: @Fredimars @LucileLuciole1 @Maud_Stark @daieuxdailleurs elle #datasprintaaf à fond !,https://twitter.com/LucileLuciole1/status/715884523079221249,Tue Sep 25 17:54:39 +0000 2012,LucileLuciole1,false,#archiviste #archivescommunalesMartigues #aedamu,593,282,250,14,"Martigues, France",Lucile Luciole,LucileLuciole1,591,,,false
,Thu Mar 31 16:35:57 +0000 2016,datasprintAAF AAFTroyes16,,https://framindmap.org/c/maps/112622/embed?zoom=1 https://twitter.com/Fredimars/status/715573831373611009,0,715578388925300737,,,,fr,,false,6,715578311552987136,daieuxdailleurs,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @daieuxdailleurs: les outils du #datasprintAAF c'est sur https://t.co/UOk6g69bi4 #AAFTroyes16  https://t.co/88d6PEKPTL,https://twitter.com/Reporters_AAF/status/715578388925300737,Tue Mar 05 15:00:18 +0000 2013,Reporters_AAF,false,"5 étudiantes derrière ce compte, au service de #AAFTroyes2016, les 30-31 mars et 1er avril 2016. https://t.co/USxf6h7dKL",487,279,207,17,,meta/reporters,Reporters_AAF,1282,,,false
,Fri Apr 01 07:41:54 +0000 2016,datasprintAAF AAFTroyes16,,https://framindmap.org/c/maps/112622/embed?zoom=1 https://twitter.com/Fredimars/status/715573831373611009,0,715806377843752960,,,,fr,,false,6,715578311552987136,daieuxdailleurs,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @daieuxdailleurs: les outils du #datasprintAAF c'est sur https://t.co/UOk6g69bi4 #AAFTroyes16  https://t.co/88d6PEKPTL,https://twitter.com/aedaa/status/715806377843752960,Sat Mar 20 19:24:53 +0000 2010,aedaa,false,La page de l'Association des étudiants et de diplômés de la formation en archivistique d'Angers #archives #patrimoine #UnivAngers #emploi #stage #collectifA8,923,787,381,130,Angers,AEDAA,aedaa,6334,Paris,http://www.aedaa.fr,false
,Fri Apr 01 07:19:29 +0000 2016,teasing datasprintAAF,,,0,715800739524780033,LeuLeudo,,313401377,fr,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@LeuLeudo elles st très bien tes cartes!! #teasing #datasprintAAF . T'aurais moyen d'avoir qlq champs intéressant affichables en infobulle?,https://twitter.com/daieuxdailleurs/status/715800739524780033,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Thu Mar 31 16:42:07 +0000 2016,datasprintAAF AAFTroyes16,,https://framindmap.org/c/maps/112622/embed?zoom=1 https://twitter.com/Fredimars/status/715573831373611009,0,715579939907641344,,,,fr,,false,6,715578311552987136,daieuxdailleurs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daieuxdailleurs: les outils du #datasprintAAF c'est sur https://t.co/UOk6g69bi4 #AAFTroyes16  https://t.co/88d6PEKPTL,https://twitter.com/projetsaem/status/715579939907641344,Fri Apr 03 07:37:06 +0000 2015,projetsaem,false,"Projet de système d'archivage électronique mutualisé entre le Département de la Gironde, la Ville de Bordeaux et Bordeaux Métropole",51,175,86,15,Gironde,projet saem,projetsaem,119,,http://saem.e-bordeaux.org/documentation,false
,Thu Mar 31 07:59:40 +0000 2016,datasprintAAF AAFTroyes16,https://twitter.com/daieuxdailleurs/status/715448461257228288/photo/1,,4,715448461257228288,,,,fr,,false,2,,,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",Séance #datasprintAAF studieuse en salle Bernard de clairvaux #AAFTroyes16 https://t.co/ofEO8Pw0NH,https://twitter.com/daieuxdailleurs/status/715448461257228288,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Thu Mar 31 14:52:35 +0000 2016,AAFTROYES16 DatasprintAAF,,http://testaaf.goodbarber.com/#!section=12069194,0,715552374291562496,,,,fr,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#AAFTROYES16 #DatasprintAAF c'est ici https://t.co/hNJh9QCQTT,https://twitter.com/DensInthearchiv/status/715552374291562496,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Fri Apr 01 13:02:08 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715886967360237568,,,,fr,,,6,715866449127030784,seeksanusername,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @seeksanusername: Ds le train pour #AAFtroyes16 avec 9163 tweets et 633 usées ""engagés"" (à 12h04) ;-) 
#datasprintaaf https://t.co/7UmAw…",https://twitter.com/Malarchelec/status/715886967360237568,Wed Nov 02 15:52:20 +0000 2011,Malarchelec,false,"Consultante archiviste, mes tweets n'engage que moi. #Archives, #dématérialisation, #RM, #généalogie, #histoire... Compte et sujets perso : @Mlaste",3992,619,715,64,Nantes,Maud Lasterre,Malarchelec,4304,Amsterdam,,false
,Thu Mar 31 14:59:00 +0000 2016,DatasprintAAF,,,0,715553991187374080,EmmaDesAmognes,715553397802463200,464943554,fr,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@EmmaDesAmognes pas grave, restitutions demain 14h! #DatasprintAAF",https://twitter.com/DensInthearchiv/status/715553991187374080,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Thu Mar 31 15:03:26 +0000 2016,DatasprintAAF,,,0,715555104892579840,,,,fr,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#DatasprintAAF demo de open refine, outil de nettoyage des données. D'un fichier xml à .xls",https://twitter.com/DensInthearchiv/status/715555104892579840,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Thu Mar 31 13:25:04 +0000 2016,datasprintaaf,https://twitter.com/peccadille/status/715530352828235776/photo/1,,2,715530352828235776,,,,fr,,false,4,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#datasprintaaf Ma deuxième contribution : localisation des photos anciennes des verrières de l'Aube du fonds Biver https://t.co/JdoVRfR4xO,https://twitter.com/peccadille/status/715530352828235776,Tue Feb 01 12:16:55 +0000 2011,peccadille,false,"Patrimoine, estampe, numérique et vélo. 
Blogueuse culture @AeroplaneOrion.
Entrepreneure patrimoine et numérique chez @CLARACAE. 
Chargée de cours.",15552,4732,1377,261,Paris/Rouen,Joh Peccadille,peccadille,61856,,http://peccadille.net,false
,Fri Apr 01 13:25:42 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715892900152942592,,,,fr,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#AAFtroyes16 #datasprintaaf Que peut-on faire de cool avec les données issues de services d'archives ?,https://twitter.com/Debor_archives/status/715892900152942592,Wed Oct 06 14:32:13 +0000 2010,Debor_archives,false,"#Archiviste, #féministe, #apicultrice et pousseuse de chansonnettes (#goguettes). Mes tweets n'engagent que moi.",2188,797,804,89,"Paris, France",DeborahQP 🎼 ✏️ 🐝,Debor_archives,7536,Amsterdam,,false
,Thu Mar 31 05:45:20 +0000 2016,datasprintaaf,,,0,715414658220314625,,,,fr,,,1,715300807374159872,peccadille,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @peccadille: #datasprintaaf Elle commence à être pas mal ma cartographie des aquarelles de Capaul en île de France ! https://t.co/tKVckp…,https://twitter.com/m_medevielle/status/715414658220314625,Sat Oct 10 14:12:53 +0000 2009,m_medevielle,false,Professeure documentaliste,2391,1706,1474,164,Tahiti,M-Astrid Medevielle,m_medevielle,7502,Greenland,,false
,Fri Apr 01 12:39:53 +0000 2016,datasprintAAF AAFTroyes16,,,0,715881367276486657,,,,fr,,,1,715877221278343168,ArchivesOrleans,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ArchivesOrleans: Dans 40 min restitution du #datasprintAAF #AAFTroyes16. Nos données permis de construire 1945-1998 cartographiées #Fut…,https://twitter.com/FranceArchives/status/715881367276486657,Fri Nov 12 14:33:10 +0000 2010,FranceArchives,false,"Portail national des archives, porté par le Service interministériel des Archives de France",8672,17144,803,668,"Paris, France",FranceArchives,FranceArchives,12165,Paris,http://www.francearchives.fr,true
,Fri Apr 01 13:10:06 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715888973445464065,,,,fr,,,6,715866449127030784,seeksanusername,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @seeksanusername: Ds le train pour #AAFtroyes16 avec 9163 tweets et 633 usées ""engagés"" (à 12h04) ;-) 
#datasprintaaf https://t.co/7UmAw…",https://twitter.com/Archivistes_AAF/status/715888973445464065,Tue Jun 05 08:07:00 +0000 2012,Archivistes_AAF,false,"Suivez l’actualité de l’Association des archivistes français, informez-vous et participez ainsi aux événements qu’elle organise.",3313,4772,682,232,Paris,AAF,Archivistes_AAF,10551,Paris,http://www.archivistes.org/,false
,Thu Mar 31 16:24:46 +0000 2016,datasprintaaf AAFtroyes16 TeamAEDA,https://twitter.com/Maud_Stark/status/715561942866403328/photo/1,,0,715575576132771840,,,,ca,,false,2,715561942866403328,Maud_Stark,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Maud_Stark: #datasprintaaf #AAFtroyes16 @Fredimars subjugué par les heat maps de @daieuxdailleurs #TeamAEDA https://t.co/XSr7VfhoDv,https://twitter.com/Fredimars/status/715575576132771840,Fri Jul 02 17:33:46 +0000 2010,Fredimars,false,"Archiviste passionné, cycliste amateur, convaincu de l'utilité du Tweet mais sans abus..!",724,278,269,29,,ALLIO Frédéric,Fredimars,1487,Hawaii,,false
,Fri Apr 01 13:05:22 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715887783802511360,,,,fr,,,6,715866449127030784,seeksanusername,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @seeksanusername: Ds le train pour #AAFtroyes16 avec 9163 tweets et 633 usées ""engagés"" (à 12h04) ;-) 
#datasprintaaf https://t.co/7UmAw…",https://twitter.com/Reporters_AAF/status/715887783802511360,Tue Mar 05 15:00:18 +0000 2013,Reporters_AAF,false,"5 étudiantes derrière ce compte, au service de #AAFTroyes2016, les 30-31 mars et 1er avril 2016. https://t.co/USxf6h7dKL",487,279,207,17,,meta/reporters,Reporters_AAF,1282,,,false
,Fri Apr 01 05:34:11 +0000 2016,infoviz datasprintaaf,,https://framindmap.org/c/maps/112622/embed,0,715774236644782081,,,,fr,,false,2,715572195850891265,ash_crow,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sboissel: .@daieuxdailleurs nous présente sa mindmap d'outils d'#infoviz https://t.co/LTOc7aZ2Po #datasprintaaf,https://twitter.com/JavaMajor/status/715774236644782081,Sat Sep 14 20:19:27 +0000 2013,JavaMajor,false,"Naviguer sur l'océan du web, découvrir des data numerica incognita, dans les bibliothèques, archives, livres anciens, manuscrits, et les cartes marines",768,291,241,137,Bretagne,Java Major,JavaMajor,10237,Paris,,false
,Thu Mar 31 13:26:03 +0000 2016,datasprintaaf,,,0,715530599340056576,,,,fr,,,4,715530352828235776,peccadille,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @peccadille: #datasprintaaf Ma deuxième contribution : localisation des photos anciennes des verrières de l'Aube du fonds Biver https://…,https://twitter.com/HRochetteCastel/status/715530599340056576,Fri Mar 30 16:54:34 +0000 2012,HRochetteCastel,false,"Ici c'est Paris - Normandie! Chef de la cellule Numérisation et Diffusion numérique chez @Patrimoine78. Je tweete #archives, #culture, #numérique, #Normandie.",111,216,214,24,"Alençon, France",HélèneRochetteCastel,HRochetteCastel,1403,Paris,,false
,Thu Mar 31 14:55:59 +0000 2016,AAFTROYES16 DatasprintAaf,,,1,715553232978886656,,,,fr,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#AAFTROYES16 #DatasprintAaf. On peut réaliser des infographies, cartographies, frises chronologiques et même une base sénateur avec wikidata",https://twitter.com/DensInthearchiv/status/715553232978886656,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Wed Mar 30 16:31:30 +0000 2016,datasprintAAF,https://twitter.com/macgraveur/status/715214740226703360/photo/1,,0,715214883378348033,,,,fr,,false,1,715214740226703360,macgraveur,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @macgraveur: Pour conclure mon J 1 avant l'apéro un petit tour au #datasprintAAF https://t.co/TVgnLJGQQn,https://twitter.com/Reporters_AAF/status/715214883378348033,Tue Mar 05 15:00:18 +0000 2013,Reporters_AAF,false,"5 étudiantes derrière ce compte, au service de #AAFTroyes2016, les 30-31 mars et 1er avril 2016. https://t.co/USxf6h7dKL",487,279,207,17,,meta/reporters,Reporters_AAF,1282,,,false
,Thu Mar 31 15:44:15 +0000 2016,DatasprintAAF,,,1,715565377007259648,,,,fr,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#DatasprintAAF et maintenant demo de timelineJs ou timemapper pour une superbe frise chronologique en quelques clics!,https://twitter.com/DensInthearchiv/status/715565377007259648,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Fri Apr 01 13:26:38 +0000 2016,AAFtroyes16 datasprintaaf,,,0,715893135688249345,,,,fr,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#AAFtroyes16 #datasprintaaf 120 jeux de données, 40 institut°s ont joué le jeu / 15aine de pjts montés / 30aine de participants",https://twitter.com/Debor_archives/status/715893135688249345,Wed Oct 06 14:32:13 +0000 2010,Debor_archives,false,"#Archiviste, #féministe, #apicultrice et pousseuse de chansonnettes (#goguettes). Mes tweets n'engagent que moi.",2188,797,804,89,"Paris, France",DeborahQP 🎼 ✏️ 🐝,Debor_archives,7536,Amsterdam,,false
,Thu Mar 31 16:35:38 +0000 2016,datasprintAAF AAFTroyes16,,https://framindmap.org/c/maps/112622/embed?zoom=1 https://twitter.com/Fredimars/status/715573831373611009,10,715578311552987136,,,,fr,,false,6,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",les outils du #datasprintAAF c'est sur https://t.co/UOk6g69bi4 #AAFTroyes16  https://t.co/88d6PEKPTL,https://twitter.com/daieuxdailleurs/status/715578311552987136,Fri Nov 06 21:52:25 +0000 2009,daieuxdailleurs,false,#archives + #histoire + #généalogie + #geek + #féminisme + #pragmatisme .. un peu #poilàgratter ? Blogging on http://t.co/alQ5g9swfZ,2685,2129,657,248,A l'Ouest,d'aïeux & d'ailleurs,daieuxdailleurs,22723,Paris,http://www.maiwenn-bourdic.fr,false
,Wed Mar 30 16:30:56 +0000 2016,datasprintAAF,https://twitter.com/macgraveur/status/715214740226703360/photo/1,,1,715214740226703360,,,,fr,,false,1,,,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",Pour conclure mon J 1 avant l'apéro un petit tour au #datasprintAAF https://t.co/TVgnLJGQQn,https://twitter.com/macgraveur/status/715214740226703360,Wed Feb 08 12:54:55 +0000 2012,macgraveur,false,"Archiviste, admin de la #TeamAEDA et de l'AAF",4660,1094,963,113,Marseille,Julien Benedetti,macgraveur,8840,Paris,https://fr.linkedin.com/pub/julien-benedetti/86/6aa/282,false
,Thu Mar 31 19:33:43 +0000 2016,datasprintaaf,,,6,715623127770927105,,,,fr,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",De retour à Paris après un voyage de retour rocambolesque ! (Mais j'ai pu faire la connaissance d'une archiviste et faire du #datasprintaaf,https://twitter.com/seeksanusername/status/715623127770927105,Tue Mar 02 14:25:03 +0000 2010,seeksanusername,false,"...is about discovery, no justification #GLAMgeek",7314,2847,975,413,Paris,Courtin Antoine,seeksanusername,14053,Athens,http://goo.gl/KN61wV,false
,Wed Mar 30 16:23:21 +0000 2016,wikidata cool AAFtroyes16 datasprintaaf,,,0,715212832116228097,,,,fr,,,3,715207075270234112,seeksanusername,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @seeksanusername: Grace à @sboissel, les données autour des sénateurs enrichiront bientôt #wikidata !
#cool 
#AAFtroyes16 #datasprintaaf",https://twitter.com/ash_crow/status/715212832116228097,Tue Apr 05 13:03:09 +0000 2011,ash_crow,false,"Sysadmin le jour, admin #Wikipédia et #Wikidata la nuit. D'après TF1, mon travail est de corriger tous les articles de Wikipédia. #Sisyphe -Prés.  @BrowncoatsFr",13513,1026,1023,162,Paris,Ash_Crow,ash_crow,32863,Paris,http://ash.bzh,false
,Thu Mar 31 13:29:10 +0000 2016,datasprintaaf,,,0,715531383049994240,,,,fr,,,4,715530352828235776,peccadille,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @peccadille: #datasprintaaf Ma deuxième contribution : localisation des photos anciennes des verrières de l'Aube du fonds Biver https://…,https://twitter.com/CelSouef/status/715531383049994240,Mon Dec 03 09:32:26 +0000 2012,CelSouef,false,Maman solo- Documentaliste-Archiviste- Généalogiste amateur - #1J1P #photos sur https://t.co/naU1GVq73M,18009,892,585,178,"Reims, France",Celine_Souef,CelSouef,27893,Paris,http://luniversdeceline.com/,false
,Thu Mar 31 16:11:20 +0000 2016,infoviz datasprintaaf,,https://framindmap.org/c/maps/112622/embed,2,715572195850891265,,,,fr,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@daieuxdailleurs nous présente sa mindmap d'outils d'#infoviz https://t.co/LTOc7aZ2Po #datasprintaaf,https://twitter.com/ash_crow/status/715572195850891265,Tue Apr 05 13:03:09 +0000 2011,ash_crow,false,"Sysadmin le jour, admin #Wikipédia et #Wikidata la nuit. D'après TF1, mon travail est de corriger tous les articles de Wikipédia. #Sisyphe -Prés.  @BrowncoatsFr",13513,1026,1023,162,Paris,Ash_Crow,ash_crow,32863,Paris,http://ash.bzh,false
,Thu Mar 31 16:35:49 +0000 2016,datasprintaaf AAFtroyes16,,,0,715578355672870912,,,,fr,,,1,715576922475008000,macgraveur,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @macgraveur: #datasprintaaf open refine c'est un excel aux hormones @seeksanusername #AAFtroyes16,https://twitter.com/DensInthearchiv/status/715578355672870912,Wed Mar 20 11:35:24 +0000 2013,DensInthearchiv,false,E-archiviste en poste @UGAP. Mes tweets n'engagent que moi.,87,130,139,29,France,Desplan Denise,DensInthearchiv,281,Hawaii,,false
,Thu Mar 31 12:35:58 +0000 2016,AAFtroyes16 datasprintaaf,,https://twitter.com/daieuxdailleurs/status/715448461257228288,0,715517994034659330,,,,fr,,false,2,715475030075768832,tokenheiser,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @tokenheiser: #AAFtroyes16 @seeksanusername &amp; @peccadille à fond pour mettre en forme le #datasprintaaf https://t.co/5n9RVC5Uks,https://twitter.com/peccadille/status/715517994034659330,Tue Feb 01 12:16:55 +0000 2011,peccadille,false,"Patrimoine, estampe, numérique et vélo. 
Blogueuse culture @AeroplaneOrion.
Entrepreneure patrimoine et numérique chez @CLARACAE. 
Chargée de cours.",15552,4732,1377,261,Paris/Rouen,Joh Peccadille,peccadille,61856,,http://peccadille.net,false
,Tue Mar 29 18:41:45 +0000 2016,datasprintAAF opendata AAFTroyes16 archives,,https://twitter.com/ArchimagRedac/statuses/714860969608871937,0,714885273801388034,,,,fr,,false,2,714862076326461441,daieuxdailleurs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @daieuxdailleurs: Et @earchiviste y cause #datasprintAAF #opendata https://t.co/nRfXLCf9RR #AAFTroyes16 #archives,https://twitter.com/ArchimagRedac/status/714885273801388034,Tue Mar 09 13:56:06 +0000 2010,ArchimagRedac,false,Le compte de la rédaction d'Archimag - #archives #bibliothèque #bibnum #numérique #infodoc #documentation #veille #IE #tablette #opendata #reseauxsociaux,217,8130,133,1209,Paris,Rédaction Archimag,ArchimagRedac,21037,Paris,http://www.archimag.com,false
,Wed Mar 30 15:17:53 +0000 2016,AAFtroyes16 datasprintaaf,,http://openrefine.org,0,715196354344173573,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AAFtroyes16 #datasprintaaf Open Refine https://t.co/YkB5xmLhUU,https://twitter.com/HRochetteCastel/status/715196354344173573,Fri Mar 30 16:54:34 +0000 2012,HRochetteCastel,false,"Ici c'est Paris - Normandie! Chef de la cellule Numérisation et Diffusion numérique chez @Patrimoine78. Je tweete #archives, #culture, #numérique, #Normandie.",111,216,214,24,"Alençon, France",HélèneRochetteCastel,HRochetteCastel,1403,Paris,,false
